precuneus 7;pcun7Res500_RH;PCu;right;Category:Lausanne500 (2008)
precuneus 8;pcun8Res500_RH;PCu;right;Category:Lausanne500 (2008)
precuneus 9;pcun9Res500_RH;PCu;right;Category:Lausanne500 (2008)
precuneus 10;pcun10Res500_RH;PCu;right;Category:Lausanne500 (2008)
precuneus 11;pcun11Res500_RH;PCu;right;Category:Lausanne500 (2008)
cuneus 1;cun1Res500_RH;Cun;right;Category:Lausanne500 (2008)
cuneus 2;cun2Res500_RH;Cun;right;Category:Lausanne500 (2008)
cuneus 3;cun3Res500_RH;Cun;right;Category:Lausanne500 (2008)
cuneus 4;cun4Res500_RH;Cun;right;Category:Lausanne500 (2008)
cuneus 5;cun5Res500_RH;Cun;right;Category:Lausanne500 (2008)
pericalcarine 1;pcal1Res500_RH;CAS;right;Category:Lausanne500 (2008)
pericalcarine 2;pcal2Res500_RH;CAS;right;Category:Lausanne500 (2008)
pericalcarine 3;pcal3Res500_RH;CAS;right;Category:Lausanne500 (2008)
pericalcarine 4;pcal4Res500_RH;CAS;right;Category:Lausanne500 (2008)
pericalcarine 5;pcal5Res500_RH;CAS;right;Category:Lausanne500 (2008)
lateraloccipital 1;loc1Res500_RH;LOC;right;Category:Lausanne500 (2008)
lateraloccipital 2;loc2Res500_RH;LOC;right;Category:Lausanne500 (2008)
lateraloccipital 3;loc3Res500_RH;LOC;right;Category:Lausanne500 (2008)
lateraloccipital 4;loc4Res500_RH;LOC;right;Category:Lausanne500 (2008)
lateraloccipital 5;loc5Res500_RH;LOC;right;Category:Lausanne500 (2008)
lateraloccipital 6;loc6Res500_RH;LOC;right;Category:Lausanne500 (2008)
lateraloccipital 7;loc7Res500_RH;LOC;right;Category:Lausanne500 (2008)
lateraloccipital 8;loc8Res500_RH;LOC;right;Category:Lausanne500 (2008)
lateraloccipital 9;loc9Res500_RH;LOC;right;Category:Lausanne500 (2008)
lingual 1;lin1Res500_RH;LinG;right;Category:Lausanne500 (2008)
lingual 2;lin2Res500_RH;LinG;right;Category:Lausanne500 (2008)
lingual 3;lin3Res500_RH;LinG;right;Category:Lausanne500 (2008)
lingual 4;lin4Res500_RH;LinG;right;Category:Lausanne500 (2008)
lingual 5;lin5Res500_RH;LinG;right;Category:Lausanne500 (2008)
lingual 6;lin6Res500_RH;LinG;right;Category:Lausanne500 (2008)
lingual 7;lin7Res500_RH;LinG;right;Category:Lausanne500 (2008)
lingual 8;lin8Res500_RH;LinG;right;Category:Lausanne500 (2008)
fusiform 1;fusi1Res500_RH;FuG;right;Category:Lausanne500 (2008)
fusiform 2;fusi2Res500_RH;FuG;right;Category:Lausanne500 (2008)
fusiform 3;fusi3Res500_RH;FuG;right;Category:Lausanne500 (2008)
fusiform 4;fusi4Res500_RH;FuG;right;Category:Lausanne500 (2008)
fusiform 5;fusi5Res500_RH;FuG;right;Category:Lausanne500 (2008)
fusiform 6;fusi6Res500_RH;FuG;right;Category:Lausanne500 (2008)
fusiform 7;fusi7Res500_RH;FuG;right;Category:Lausanne500 (2008)
fusiform 8;fusi8Res500_RH;FuG;right;Category:Lausanne500 (2008)
fusiform 9;fusi9Res500_RH;FuG;right;Category:Lausanne500 (2008)
fusiform 10;fusi10Res500_RH;FuG;right;Category:Lausanne500 (2008)
fusiform 11;fusi11Res500_RH;FuG;right;Category:Lausanne500 (2008)
parahippocampal 1;para1Res500_RH;PHG;right;Category:Lausanne500 (2008)
parahippocampal 2;para2Res500_RH;PHG;right;Category:Lausanne500 (2008)
parahippocampal 3;para3Res500_RH;PHG;right;Category:Lausanne500 (2008)
entorhinal 1;ent1Res500_RH;Ent;right;Category:Lausanne500 (2008)
temporalpole 1;tp1Res500_RH;TP;right;Category:Lausanne500 (2008)
inferiortemporal 1;it1Res500_RH;ITG;right;Category:Lausanne500 (2008)
inferiortemporal 2;it2Res500_RH;ITG;right;Category:Lausanne500 (2008)
inferiortemporal 3;it3Res500_RH;ITG;right;Category:Lausanne500 (2008)
inferiortemporal 4;it4Res500_RH;ITG;right;Category:Lausanne500 (2008)
inferiortemporal 5;it5Res500_RH;ITG;right;Category:Lausanne500 (2008)
inferiortemporal 6;it6Res500_RH;ITG;right;Category:Lausanne500 (2008)
inferiortemporal 7;it7Res500_RH;ITG;right;Category:Lausanne500 (2008)
inferiortemporal 8;it8Res500_RH;ITG;right;Category:Lausanne500 (2008)
inferiortemporal 9;it9Res500_RH;ITG;right;Category:Lausanne500 (2008)
middletemporal 1;mt1Res500_RH;MTG;right;Category:Lausanne500 (2008)
middletemporal 2;mt2Res500_RH;MTG;right;Category:Lausanne500 (2008)
middletemporal 3;mt3Res500_RH;MTG;right;Category:Lausanne500 (2008)
middletemporal 4;mt4Res500_RH;MTG;right;Category:Lausanne500 (2008)
middletemporal 5;mt5Res500_RH;MTG;right;Category:Lausanne500 (2008)
middletemporal 6;mt6Res500_RH;MTG;right;Category:Lausanne500 (2008)
middletemporal 7;mt7Res500_RH;MTG;right;Category:Lausanne500 (2008)
middletemporal 8;mt8Res500_RH;MTG;right;Category:Lausanne500 (2008)
middletemporal 9;mt9Res500_RH;MTG;right;Category:Lausanne500 (2008)
middletemporal 10;mt10Res500_RH;MTG;right;Category:Lausanne500 (2008)
bankssts 1;bank1Res500_RH;bankssts;right;Category:Lausanne500 (2008)
bankssts 2;bank2Res500_RH;bankssts;right;Category:Lausanne500 (2008)
bankssts 3;bank3Res500_RH;bankssts;right;Category:Lausanne500 (2008)
superiortemporal 1;st1Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 2;st2Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 3;st3Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 4;st4Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 5;st5Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 6;st6Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 7;st7Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 8;st8Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 9;st9Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 10;st10Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 11;st11Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 12;st12Res500_RH;STG;right;Category:Lausanne500 (2008)
superiortemporal 13;st13Res500_RH;STG;right;Category:Lausanne500 (2008)
transversetemporal 1;tt1Res500_RH;TTG;right;Category:Lausanne500 (2008)
thalamus;thRes500_RH;TH;right;Category:Lausanne500 (2008)
caudate;canRes500_RH;CAN;right;Category:Lausanne500 (2008)
putamen;puRes500_RH;PU;right;Category:Lausanne500 (2008)
pallidum;gpRes500_RH;GP;right;Category:Lausanne500 (2008)
accumbens;accRes500_RH;ACC;right;Category:Lausanne500 (2008)
subthalamus;subthRes500_RH;SubTH;right;Category:Lausanne500 (2008)
hippocampus;hippRes500_RH;HiF;right;Category:Lausanne500 (2008)
amygdala;amgRes500_RH;Amg;right;Category:Lausanne500 (2008)
lateralorbitofrontal 1;lof1Res500_LH;LOFC;left;Category:Lausanne500 (2008)
lateralorbitofrontal 2;lof2Res500_LH;LOFC;left;Category:Lausanne500 (2008)
lateralorbitofrontal 3;lof3Res500_LH;LOFC;left;Category:Lausanne500 (2008)
lateralorbitofrontal 4;lof4Res500_LH;LOFC;left;Category:Lausanne500 (2008)
lateralorbitofrontal 5;lof5Res500_LH;LOFC;left;Category:Lausanne500 (2008)
lateralorbitofrontal 6;lof6Res500_LH;LOFC;left;Category:Lausanne500 (2008)
lateralorbitofrontal 7;lof7Res500_LH;LOFC;left;Category:Lausanne500 (2008)
lateralorbitofrontal 8;lof8Res500_LH;LOFC;left;Category:Lausanne500 (2008)
lateralorbitofrontal 9;lof9Res500_LH;LOFC;left;Category:Lausanne500 (2008)
lateralorbitofrontal 10;lof10Res500_LH;LOFC;left;Category:Lausanne500 (2008)
parsorbitalis 1;po1Res500_LH;fro;left;Category:Lausanne500 (2008)
parsorbitalis 2;po2Res500_LH;fro;left;Category:Lausanne500 (2008)
parsorbitalis 3;po3Res500_LH;fro;left;Category:Lausanne500 (2008)
frontalpole 1;fp1Res500_LH;frp;left;Category:Lausanne500 (2008)
medialorbitofrontal 1;mof1Res500_LH;MOFC;left;Category:Lausanne500 (2008)
medialorbitofrontal 2;mof2Res500_LH;MOFC;left;Category:Lausanne500 (2008)
medialorbitofrontal 3;mof3Res500_LH;MOFC;left;Category:Lausanne500 (2008)
medialorbitofrontal 4;mof4Res500_LH;MOFC;left;Category:Lausanne500 (2008)
medialorbitofrontal 5;mof5Res500_LH;MOFC;left;Category:Lausanne500 (2008)
medialorbitofrontal 6;mof6Res500_LH;MOFC;left;Category:Lausanne500 (2008)
parstriangularis 1;ptri1Res500_LH;IFGTr;left;Category:Lausanne500 (2008)
parstriangularis 2;ptri2Res500_LH;IFGTr;left;Category:Lausanne500 (2008)
parstriangularis 3;ptri3Res500_LH;IFGTr;left;Category:Lausanne500 (2008)
parsopercularis 1;ptri4Res500_LH;IFGTr;left;Category:Lausanne500 (2008)
parsopercularis 2;pop1Res500_LH;oro;left;Category:Lausanne500 (2008)
parsopercularis 3;pop2Res500_LH;oro;left;Category:Lausanne500 (2008)
parsopercularis 4;pop3Res500_LH;oro;left;Category:Lausanne500 (2008)
parsopercularis 5;pop4Res500_LH;oro;left;Category:Lausanne500 (2008)
rostralmiddlefrontal 1;rmf1Res500_LH;MFGr;left;Category:Lausanne500 (2008)
rostralmiddlefrontal 2;rmf2Res500_LH;MFGr;left;Category:Lausanne500 (2008)
rostralmiddlefrontal 3;rmf3Res500_LH;MFGr;left;Category:Lausanne500 (2008)
rostralmiddlefrontal 4;rmf4Res500_LH;MFGr;left;Category:Lausanne500 (2008)
rostralmiddlefrontal 5;rmf5Res500_LH;MFGr;left;Category:Lausanne500 (2008)
rostralmiddlefrontal 6;rmf6Res500_LH;MFGr;left;Category:Lausanne500 (2008)
rostralmiddlefrontal 7;rmf7Res500_LH;MFGr;left;Category:Lausanne500 (2008)
rostralmiddlefrontal 8;rmf8Res500_LH;MFGr;left;Category:Lausanne500 (2008)
rostralmiddlefrontal 9;rmf9Res500_LH;MFGr;left;Category:Lausanne500 (2008)
superiorfrontal 1;sf1Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 2;sf2Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 3;sf3Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 4;sf4Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 5;sf5Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 6;sf6Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 7;sf7Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 8;sf8Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 9;sf9Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 10;sf10Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 11;sf11Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 12;sf12Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 13;sf13Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 14;sf14Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 15;sf15Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 16;sf16Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 17;sf17Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 18;sf18Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 19;sf19Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 20;sf20Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 21;sf21Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 22;sf22Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 23;sf23Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 24;sf24Res500_LH;SFG;left;Category:Lausanne500 (2008)
superiorfrontal 25;sf25Res500_LH;SFG;left;Category:Lausanne500 (2008)
caudalmiddlefrontal 1;cmf1Res500_LH;MFGc;left;Category:Lausanne500 (2008)
caudalmiddlefrontal 2;cmf2Res500_LH;MFGc;left;Category:Lausanne500 (2008)
caudalmiddlefrontal 3;cmf3Res500_LH;MFGc;left;Category:Lausanne500 (2008)
caudalmiddlefrontal 4;cmf4Res500_LH;MFGc;left;Category:Lausanne500 (2008)
caudalmiddlefrontal 5;cmf5Res500_LH;MFGc;left;Category:Lausanne500 (2008)
caudalmiddlefrontal 6;cmf6Res500_LH;MFGc;left;Category:Lausanne500 (2008)
precentral 1;pc1Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 2;pc2Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 3;pc3Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 4;pc4Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 5;pc5Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 6;pc6Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 7;pc7Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 8;pc8Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 9;pc9Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 10;pc10Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 11;pc11Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 12;pc12Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 13;pc13Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 14;pc14Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 15;pc15Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 16;pc16Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 17;pc17Res500_LH;PrG;left;Category:Lausanne500 (2008)
precentral 18;pc18Res500_LH;PrG;left;Category:Lausanne500 (2008)
paracentral 1;pac1Res500_LH;ParaCS;left;Category:Lausanne500 (2008)
paracentral 2;pac2Res500_LH;ParaCS;left;Category:Lausanne500 (2008)
paracentral 3;pac3Res500_LH;ParaCS;left;Category:Lausanne500 (2008)
paracentral 4;pac4Res500_LH;ParaCS;left;Category:Lausanne500 (2008)
paracentral 5;pac5Res500_LH;ParaCS;left;Category:Lausanne500 (2008)
rostralanteriorcingulate 1;racc1Res500_LH;ACgCr;left;Category:Lausanne500 (2008)
rostralanteriorcingulate 2;racc2Res500_LH;ACgCr;left;Category:Lausanne500 (2008)
caudalanteriorcingulate 1;cacc1Res500_LH;ACgCc;left;Category:Lausanne500 (2008)
caudalanteriorcingulate 2;cacc2Res500_LH;ACgCc;left;Category:Lausanne500 (2008)
posteriorcingulate 1;pc1Res500_LH;PCgG;left;Category:Lausanne500 (2008)
posteriorcingulate 2;pc2Res500_LH;PCgG;left;Category:Lausanne500 (2008)
posteriorcingulate 3;pc3Res500_LH;PCgG;left;Category:Lausanne500 (2008)
isthmuscingulate 1;ic1Res500_LH;ICgG;left;Category:Lausanne500 (2008)
isthmuscingulate 2;ic2Res500_LH;ICgG;left;Category:Lausanne500 (2008)
isthmuscingulate 3;ic3Res500_LH;ICgG;left;Category:Lausanne500 (2008)
isthmuscingulate 4;ic4Res500_LH;ICgG;left;Category:Lausanne500 (2008)
postcentral 1;poc1Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 2;poc2Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 3;poc3Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 4;poc4Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 5;poc5Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 6;poc6Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 7;poc7Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 8;poc8Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 9;poc9Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 10;poc10Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 11;poc11Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 12;poc12Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 13;poc13Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 14;poc14Res500_LH;PCG;left;Category:Lausanne500 (2008)
postcentral 15;poc15Res500_LH;PCG;left;Category:Lausanne500 (2008)
supramarginal 1;sm1Res500_LH;SMG;left;Category:Lausanne500 (2008)
supramarginal 2;sm2Res500_LH;SMG;left;Category:Lausanne500 (2008)
supramarginal 3;sm3Res500_LH;SMG;left;Category:Lausanne500 (2008)
supramarginal 4;sm4Res500_LH;SMG;left;Category:Lausanne500 (2008)
supramarginal 5;sm5Res500_LH;SMG;left;Category:Lausanne500 (2008)
supramarginal 6;sm6Res500_LH;SMG;left;Category:Lausanne500 (2008)
supramarginal 7;sm7Res500_LH;SMG;left;Category:Lausanne500 (2008)
supramarginal 8;sm8Res500_LH;SMG;left;Category:Lausanne500 (2008)
supramarginal 9;sm9Res500_LH;SMG;left;Category:Lausanne500 (2008)
superiorparietal 1;sm10Res500_LH;SMG;left;Category:Lausanne500 (2008)
superiorparietal 2;sp1Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 3;sp2Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 4;sp3Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 5;sp4Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 6;sp5Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 7;sp6Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 8;sp7Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 9;sp8Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 10;sp9Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 11;sp10Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 12;sp11Res500_LH;SPC;left;Category:Lausanne500 (2008)
superiorparietal 13;sp12Res500_LH;SPC;left;Category:Lausanne500 (2008)
inferiorparietal 1;ip1Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 2;ip2Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 3;ip3Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 4;ip4Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 5;ip5Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 6;ip6Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 7;ip7Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 8;ip8Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 9;ip9Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 10;ip10Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 11;ip11Res500_LH;IPC;left;Category:Lausanne500 (2008)
inferiorparietal 12;ip12Res500_LH;IPC;left;Category:Lausanne500 (2008)
precuneus 1;pcun1Res500_LH;PCu;left;Category:Lausanne500 (2008)
precuneus 2;pcun2Res500_LH;PCu;left;Category:Lausanne500 (2008)
precuneus 3;pcun3Res500_LH;PCu;left;Category:Lausanne500 (2008)
precuneus 4;pcun4Res500_LH;PCu;left;Category:Lausanne500 (2008)
precuneus 5;pcun5Res500_LH;PCu;left;Category:Lausanne500 (2008)
precuneus 6;pcun6Res500_LH;PCu;left;Category:Lausanne500 (2008)
precuneus 7;pcun7Res500_LH;PCu;left;Category:Lausanne500 (2008)
precuneus 8;pcun8Res500_LH;PCu;left;Category:Lausanne500 (2008)
precuneus 9;pcun9Res500_LH;PCu;left;Category:Lausanne500 (2008)
precuneus 10;pcun10Res500_LH;PCu;left;Category:Lausanne500 (2008)
precuneus 11;pcun11Res500_LH;PCu;left;Category:Lausanne500 (2008)
cuneus 1;cun1Res500_LH;Cun;left;Category:Lausanne500 (2008)
cuneus 2;cun2Res500_LH;Cun;left;Category:Lausanne500 (2008)
cuneus 3;cun3Res500_LH;Cun;left;Category:Lausanne500 (2008)
cuneus 4;cun4Res500_LH;Cun;left;Category:Lausanne500 (2008)
pericalcarine 1;pcal1Res500_LH;CAS;left;Category:Lausanne500 (2008)
pericalcarine 2;pcal2Res500_LH;CAS;left;Category:Lausanne500 (2008)
pericalcarine 3;pcal3Res500_LH;CAS;left;Category:Lausanne500 (2008)
pericalcarine 4;pcal4Res500_LH;CAS;left;Category:Lausanne500 (2008)
lateraloccipital 1;loc1Res500_LH;LOC;left;Category:Lausanne500 (2008)
lateraloccipital 2;loc2Res500_LH;LOC;left;Category:Lausanne500 (2008)
lateraloccipital 3;loc3Res500_LH;LOC;left;Category:Lausanne500 (2008)
lateraloccipital 4;loc4Res500_LH;LOC;left;Category:Lausanne500 (2008)
lateraloccipital 5;loc5Res500_LH;LOC;left;Category:Lausanne500 (2008)
lateraloccipital 6;loc6Res500_LH;LOC;left;Category:Lausanne500 (2008)
lateraloccipital 7;loc7Res500_LH;LOC;left;Category:Lausanne500 (2008)
lateraloccipital 8;loc8Res500_LH;LOC;left;Category:Lausanne500 (2008)
lateraloccipital 9;loc9Res500_LH;LOC;left;Category:Lausanne500 (2008)
lateraloccipital 10;loc10Res500_LH;LOC;left;Category:Lausanne500 (2008)
lateraloccipital 11;loc11Res500_LH;LOC;left;Category:Lausanne500 (2008)
lingual 1;lin1Res500_LH;LinG;left;Category:Lausanne500 (2008)
lingual 2;lin2Res500_LH;LinG;left;Category:Lausanne500 (2008)
lingual 3;lin3Res500_LH;LinG;left;Category:Lausanne500 (2008)
lingual 4;lin4Res500_LH;LinG;left;Category:Lausanne500 (2008)
lingual 5;lin5Res500_LH;LinG;left;Category:Lausanne500 (2008)
lingual 6;lin6Res500_LH;LinG;left;Category:Lausanne500 (2008)
lingual 7;lin7Res500_LH;LinG;left;Category:Lausanne500 (2008)
lingual 8;lin8Res500_LH;LinG;left;Category:Lausanne500 (2008)
fusiform 1;fusi1Res500_LH;FuG;left;Category:Lausanne500 (2008)
fusiform 2;fusi2Res500_LH;FuG;left;Category:Lausanne500 (2008)
fusiform 3;fusi3Res500_LH;FuG;left;Category:Lausanne500 (2008)
fusiform 4;fusi4Res500_LH;FuG;left;Category:Lausanne500 (2008)
fusiform 5;fusi5Res500_LH;FuG;left;Category:Lausanne500 (2008)
fusiform 6;fusi6Res500_LH;FuG;left;Category:Lausanne500 (2008)
fusiform 7;fusi7Res500_LH;FuG;left;Category:Lausanne500 (2008)
fusiform 8;fusi8Res500_LH;FuG;left;Category:Lausanne500 (2008)
fusiform 9;fusi9Res500_LH;FuG;left;Category:Lausanne500 (2008)
fusiform 10;fusi10Res500_LH;FuG;left;Category:Lausanne500 (2008)
fusiform 11;fusi11Res500_LH;FuG;left;Category:Lausanne500 (2008)
parahippocampal 1;para1Res500_LH;PHG;left;Category:Lausanne500 (2008)
parahippocampal 2;para2Res500_LH;PHG;left;Category:Lausanne500 (2008)
parahippocampal 3;para3Res500_LH;PHG;left;Category:Lausanne500 (2008)
entorhinal 1;ent1Res500_LH;Ent;left;Category:Lausanne500 (2008)
temporalpole 1;tp1Res500_LH;TP;left;Category:Lausanne500 (2008)
temporalpole 2;tp2Res500_LH;TP;left;Category:Lausanne500 (2008)
inferiortemporal 1;it1Res500_LH;ITG;left;Category:Lausanne500 (2008)
inferiortemporal 2;it2Res500_LH;ITG;left;Category:Lausanne500 (2008)
inferiortemporal 3;it3Res500_LH;ITG;left;Category:Lausanne500 (2008)
inferiortemporal 4;it4Res500_LH;ITG;left;Category:Lausanne500 (2008)
inferiortemporal 5;it5Res500_LH;ITG;left;Category:Lausanne500 (2008)
inferiortemporal 6;it6Res500_LH;ITG;left;Category:Lausanne500 (2008)
inferiortemporal 7;it7Res500_LH;ITG;left;Category:Lausanne500 (2008)
inferiortemporal 8;it8Res500_LH;ITG;left;Category:Lausanne500 (2008)
middletemporal 1;mt1Res500_LH;MTG;left;Category:Lausanne500 (2008)
middletemporal 2;mt2Res500_LH;MTG;left;Category:Lausanne500 (2008)
middletemporal 3;mt3Res500_LH;MTG;left;Category:Lausanne500 (2008)
middletemporal 4;mt4Res500_LH;MTG;left;Category:Lausanne500 (2008)
middletemporal 5;mt5Res500_LH;MTG;left;Category:Lausanne500 (2008)
middletemporal 6;mt6Res500_LH;MTG;left;Category:Lausanne500 (2008)
middletemporal 7;mt7Res500_LH;MTG;left;Category:Lausanne500 (2008)
middletemporal 8;mt8Res500_LH;MTG;left;Category:Lausanne500 (2008)
middletemporal 9;mt9Res500_LH;MTG;left;Category:Lausanne500 (2008)
bankssts 1;bank1Res500_LH;bankssts;left;Category:Lausanne500 (2008)
bankssts 2;bank2Res500_LH;bankssts;left;Category:Lausanne500 (2008)
superiortemporal 1;st1Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 2;st2Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 3;st3Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 4;st4Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 5;st5Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 6;st6Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 7;st7Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 8;st8Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 9;st9Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 10;st10Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 11;st11Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 12;st12Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 13;st13Res500_LH;STG;left;Category:Lausanne500 (2008)
superiortemporal 14;st14Res500_LH;STG;left;Category:Lausanne500 (2008)
transversetemporal 1;tt1Res500_LH;TTG;left;Category:Lausanne500 (2008)
transversetemporal 2;tt2Res500_LH;TTG;left;Category:Lausanne500 (2008)
thalamus;thRes500_LH;TH;left;Category:Lausanne500 (2008)
caudate;canRes500_LH;CAN;left;Category:Lausanne500 (2008)
putamen;puRes500_LH;PU;left;Category:Lausanne500 (2008)
pallidum;gpRes500_LH;GP;left;Category:Lausanne500 (2008)
accumbens;accRes500_LH;ACC;left;Category:Lausanne500 (2008)
subthalamus;subthRes500_LH;SubTH;left;Category:Lausanne500 (2008)
hippocamp;hippRes500_LH;HiF;left;Category:Lausanne500 (2008)
amygdala;amgRes500_LH;Amg;left;Category:Lausanne500 (2008)
brainstem;brstRes500;BrSt;;Category:Lausanne500 (2008)
lateralorbitofrontal 1;lof1Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 2;lof2Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 3;lof3Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 4;lof4Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 5;lof5Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 6;lof6Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 7;lof7Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
lateralorbitofrontal 8;lof8Res1015_RH;LOFC;right;Category:Lausanne1015 (2008)
